AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Lain-Lain,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,-0.4897888148722211,0.4530500788400785,-0.7994074907248047,-0.49570078069016005,0.13111973777576452,0.30228633407270705,-0.6455807263287412,0.3859120084015288,-0.5479246493439849,0.5142575626587728,-0.18638892459062778,0.25553094380689834,-0.20203868851261347
0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,-1.2466755544573582,0.9007182409638925,-1.974886940701435,-1.5822917501312028,0.7716262821346802,0.1330176404332902,0.16530431709533458,-0.6345184103227566,-0.011074062273413786,0.28225072566485554,-0.3554426455632727,-0.0009160256077791504,-0.21103120533551767
0,1,0,0,0,0,False,False,True,False,False,True,False,False,False,-0.21442437208959228,4.369482316729882,1.0842648092614813,-1.4019236701350715,-2.3847114386512933,-1.0149793862027936,1.0823140651991818,-0.8648751278124813,-0.5759317658116327,-0.8315885854607763,1.235605114774772,-0.37134726634363663,0.9790714192892591
0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,-2.541520206227557,0.8714380418296063,0.26842819228852655,-1.4594218655880806,0.3261302358349399,-0.7677310835672403,0.45399439790794094,-0.35191623062541516,0.3342967337109628,0.14435234617880577,-0.5809699361952337,0.24908801254534407,0.5101154636429819
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-0.40407361198855407,0.7628167105155547,0.31723272766653116,-1.066563866822452,0.6843604899524108,0.7155045506188077,-0.257481241880556,0.31275774754982333,-0.41739248794615313,0.6781505744783323,-0.8143267374955581,-0.14572243779880997,0.08348214386881252
1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-2.694190745694482,-0.756748089708577,0.5736339156180196,0.912687115019809,0.1128501926988876,0.25748303261404254,0.3034834450379523,-0.6295421230417302,0.2862918020218558,-0.3143269091990388,0.0028386612696590595,0.06594617552935306,0.10040732722134388
0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,1.0317743783140725,1.4342973905682137,-1.3355974057976594,0.9282460406774824,-0.5563149735136829,1.2547891372440256,-1.227516778271901,-0.005709952230880046,-0.469272349707763,-0.3668320890073615,0.7306867681911089,-0.1084389687917234,0.06377592102454879
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0.9462234657588818,2.174292221263711,-0.578156830657386,0.9897037161503307,0.5402278891814335,0.8339819425820278,-0.3916751954316703,-0.4389064610300379,0.15249287357775151,-0.15986151661987563,0.16123773982473852,-0.2022404913359735,-0.5904931748995198
0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,-1.9541623836036848,-0.008297059741082647,-1.3147789623999853,0.3121502679840699,0.2760092491366281,0.1513625632764796,-0.4294141992828706,0.5685829461968812,-1.0809152277596614,0.41655732251039435,-0.2945486315245122,-0.005820394414747134,-0.11399896723933114
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,3.286605591710114,0.5077278842592275,0.5024163491938868,-1.4243201818110713,1.7034879201398132,-0.7148201715477318,-0.7002676299358809,1.3012049558559544,0.196788960534246,1.8527171687983506,2.0410743520837107,0.27955935049383923,1.5751335763459424
0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,-2.0154462624031884,-0.1778423521020092,-1.4471265535379887,0.513993168168263,0.8878376593242413,0.07336619659349293,0.18814927490290997,0.2645768577171956,-0.8811836732043041,0.566104127428587,-0.7520490870381967,0.011615248944409557,0.1633018961573805
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,1.3288591844244046,2.361232159654045,-0.12527410751840182,-1.0049667812756045,-0.3521103382776076,0.31777286365754775,0.3762702644067456,0.3327634050345926,-0.9669364803148186,-0.09932268897649518,0.9922577741221479,-0.702266509853418,0.43414870424607216
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,4.039703024395748,-2.04807464781427,-0.05548707803906936,0.3264098652372673,0.6194341497242416,-1.5012106711994286,0.1985487270622146,0.21889837749749352,-0.8040037551395222,-1.8537099794080372,-0.41298941353972163,0.9600046424218328,-1.2880732694482322
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,1.6942004751667286,0.5650532761442099,-0.6331792920816421,-1.70905825692713,-0.3524847912925899,-0.05513301537971973,-0.6563223435639239,0.3579698363624801,-0.4779287819127694,0.15634379952432642,0.04010884156037367,0.6452769590871784,-0.37467856747546513
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,2.5099018016405057,-0.6722442984827046,-0.7649056157786175,-0.704388991043823,0.9010474974523052,-0.8701078558105532,-0.003809143074243339,-1.9104874143582489,1.1436125706728302,1.317331175625924,0.19955356247943357,0.3174916624155384,-0.39070435468025494
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,-3.0390527002310384,-1.7698402938707494,0.0037788431418468884,1.090267286950545,-0.8640425374991925,-0.6059064795738729,-0.03179161549774243,0.11915986130103025,1.0929296455494522,-0.9421421469846254,0.8150409695517012,-0.07863747681017219,0.613727826095638
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-2.924823995871362,-1.8498436595959484,0.44588940221532364,0.9282386536183099,-0.12475683569158288,0.36353219050910784,-0.13207755499177692,0.08272799419786298,-0.3172756244894082,-0.2222116724543106,0.05686788612690241,-0.025089146786675662,0.4229194723654614
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,3.837791299665493,-1.6004069763466588,-0.8140113844029268,0.5344190247239652,1.5900020479005446,-2.0239594193875927,1.474804675957892,0.6084819313550575,1.079114628300311,1.716370614839601,1.0621514946342847,0.6548749852392134,0.4354038956910678
0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,0.9992292224021428,2.2432176003438933,0.2703335952160523,-0.07871201185982522,0.02614845475219273,0.5857693265466463,-0.39762996469816175,0.52132565765861,-0.6206481849922505,-0.13664666649911356,0.9110995392212224,0.06965474213810273,-0.3389780104499538
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,-1.4074589084630613,-0.7222287009878561,0.37415588173295666,-0.03717773202145441,-0.5714926130554797,-0.33014997858574424,0.37797489266108947,0.00920440966901374,0.3704752523824635,-0.13469973577141212,0.5236814581149422,-0.19998770590545545,-0.4664038727603923
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,2.5869075872823513,-0.7384703733935399,1.0298933172511635,-0.9723623531158897,0.9700120958680487,0.06617644662054999,1.2091328830559778,-0.27031515819309154,-0.1686567903844234,-1.1167828220028,-1.4996901175449073,-1.5094125498479691,-0.5965842698633972
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0.8034791525585638,1.7850569300128016,-0.18348788907582908,0.9898717063280479,-0.1647918645739904,0.388659702873624,-0.4269660759891151,-0.5698722294260976,-0.5167443635030255,-0.11896294411991937,0.03347760899460174,0.7980765471729553,0.6561233006807793
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,-2.1437997764148067,-0.12433179964461327,-1.9302975947125331,-1.70571868840733,0.8518086977797124,-0.3218747029837977,0.23554351564226358,0.05705748307719562,-0.9820761979438059,0.4458040109014446,-0.21331101543372014,-0.04459118356866038,0.2883835651810116
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-2.660713366797575,-1.2467695974271824,-0.08494239787964351,1.6489168470297904,-0.02888374963193036,0.2985454186884644,0.03909780573213821,-0.4610364297247748,0.37261096471167277,-0.42079649007380493,-0.017088407039950893,0.05317910651964833,0.1457793499784904
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,-1.9733648994263815,-1.1623102919388528,0.6672400821437013,-1.1687796024710653,0.17362120202222117,-0.29557446879206584,0.4565860243663846,0.11714965753248109,0.3214715724792573,-0.028849731060919898,0.3834787016569638,-0.09523514940086655,0.062045177068990306
0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,2.4746378906446593,0.3478002408263679,-0.36898004984778765,-0.5137512382612108,0.6012618087086792,0.518174996762027,-0.20384368798207292,-2.0929673357466587,0.21765895276991282,0.889292399124501,1.2938985173193285,-0.35564178645585187,0.255045261550505
0,1,1,1,0,0,False,True,False,False,False,False,False,True,False,4.710184446602608,-1.2839517141810872,0.1812477128254746,1.0418908366721993,-1.3794471045374341,0.41220264376857874,-1.5733146972685856,-0.9932042622867294,1.018131324285785,2.2895998502016943,0.3550878653341165,-0.9522468269009785,1.0314172826901569
0,0,1,0,0,0,False,False,True,False,False,False,False,False,True,4.899675837102371,-0.9835110848684216,-0.7003845309673966,0.9433202488659121,1.8576483962618786,-1.7098788343824731,0.31305521330359243,-1.0861881368128554,-0.22992386618332825,-0.6991755925241849,1.1421806031044355,-0.5794984028264843,0.2586551679344346
1,0,0,1,0,0,False,False,False,False,False,True,False,False,False,5.219866914116501,-1.115944228857598,0.01015794623386935,-0.2910824612569573,-0.019696614634528983,-1.1264168811022977,0.04330057545393645,-1.5745489889239805,0.31865524504361187,0.8979593012261627,0.6694725512098719,1.2042839086305819,-0.04547025176902782
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,2.3798728933694764,-1.2006600109875547,-0.6327596931059624,-1.2852099954390643,0.5824235767657694,-0.7860776045589883,-0.13963397015192947,-0.29071389509758705,0.4526429426977212,-1.8923645435365035,-2.058179458692864,-2.194454994512081,-0.9935073599057095
0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,4.878072236299582,-1.993811433853343,0.1284849398314867,1.7402921667652544,1.0959622870491292,-1.6463836426510217,0.5517713949837133,0.5303331576381436,-0.18363612846731928,0.011193377470956967,0.23735624628901617,-0.861275790548084,0.33772963333453904
0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,1.355912712185795,3.241553816183851,0.5030649431011849,1.5721237550060843,4.923356464051021,2.1352010568877713,0.7229357727888125,3.0842234218942552,2.286761739518262,1.4419118118477168,-0.22748887794416855,-0.43472274729302435,-2.308974943370342
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-0.5881269421001372,1.2025011922155,-0.9645572797462065,-0.42883662007715384,0.9782496959137466,0.0921638439465648,-0.08570907622658192,-0.6140951817436804,0.02427073227864053,0.5388114289870226,-0.2887785352249138,0.19899228797654778,-0.4547337649490714
0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,4.836272509769986,-2.0970830016150135,1.5452574033635218,1.702279832161825,-0.19503821253084325,-0.08688547227128518,1.820821657938825,0.9571916952309542,-0.6453439653739494,-0.5304676793052072,-1.8501050490859374,0.22598598161967,0.5452972168741584
0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,-2.889979598955654,-1.500884008644113,0.6721994168508386,-0.6715187693369566,0.29119776359367155,0.19547438147103302,0.11646215892727364,-0.41185807884852094,-0.13990182645200552,-0.057973745511001505,0.17171694706454632,0.15504041816083866,0.5069666206330987
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0.6096987838545894,2.1547193237121633,1.5170594744242119,-0.41744573416578473,0.25171271371721526,-0.6438266961667287,-0.4388689419360989,-0.10218649701848337,1.3640174432540484,0.9252290000860113,0.7076903557189649,-0.17984343110690512,0.40198203634598906
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,1.7173162652619895,2.3128545281901016,0.8681547897018558,-0.22392964697372264,0.24480030650826146,0.07122731381440081,0.4296197604939387,-0.6923694373728125,0.09728501626336905,-0.1270074515790266,-1.244101606753379,0.35438755018413837,-0.7642284116679902
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,1.2585823362762982,0.6226645890703525,-0.3329954918516602,1.5715918630876138,0.3208973385245863,0.7101829549007042,-1.254900700518722,1.1743730851813459,-0.43712292490728816,-0.06697196738761665,0.6159940601498903,0.2101010171144454,0.10347961700366581
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,5.6271602308641535,-1.8449564533424054,1.417843509629586,1.484791695329908,2.6872550027059354,-1.9605633242955627,1.1600502638017496,0.3755154152653699,0.9416817926892349,0.2404431553741083,-0.943039793190553,-0.6477567212466512,0.9162070574828473
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-1.684682622230333,-1.6411400145808965,0.5024923882723745,0.7048734605013678,0.10479144638936283,1.3966310237710222,-0.3834552834440925,0.43310753412555425,-0.8603871565933545,0.5823082354881558,-0.44574213571927496,0.02644748595947681,-0.32049054322812115
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,3.7502061717763238,-0.2638021407280986,1.3480286650869113,-1.2847066694702876,0.7507857659415317,-1.1298510731472067,-1.1422498257129756,0.35451362198845493,0.8303059599247866,2.4055012283631156,-0.9859156986244683,-0.3874713994596354,0.8106915415145998
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,-0.38157445492230163,-0.12733904088156187,1.468151647282457,1.8233548944806808,1.272032677170217,1.0890528220048914,0.5228560583410875,0.13643992147494463,-0.5902401278837754,0.29690737964997094,0.07490548392549601,-0.6028569274507068,-0.6825099653062089
1,0,0,0,0,0,False,False,False,True,False,False,False,True,False,2.7319467915953246,-0.2689586203720993,-0.47571760766686727,-1.5733921851457002,1.2570611044550122,-0.5918514597807624,1.0085830350471063,-1.2364349774412715,1.2560603761116287,0.46234286447431944,0.0902569060052616,-0.06896388363243813,-0.7414092385438592
0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,-0.12987407033681475,1.7012460466871553,-0.20870431096266576,1.4297489660506617,-0.05367980297761716,0.6989498585359329,-1.0290309269037823,-0.04749245611374551,-0.012728393297387973,0.20389643857887688,-0.47455498726798123,0.11801365077147494,-1.1290754956758386
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,-2.8619153932749213,-1.603172997833464,0.4347316017269065,-0.051601067322472355,-0.12808187020708103,0.4007936280336278,-0.07853269649888654,-0.09632440738465872,-0.07140892234494453,-0.14725295489867293,0.12006883722370876,0.04222560040405922,0.27827267885840146
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-2.0763135280796123,-1.3799767995421108,0.31850349972437053,1.339048633753724,-0.4993768731101393,-0.1863529247281716,0.06192497458626986,0.6377240965397488,-0.28270009348033415,0.058248717015750136,0.8278277295105633,-0.14035143701016325,-0.5823282792836116
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,-2.696523757949321,-1.331891016147263,-0.43081426621294683,-0.44781756496344316,0.06947958508700594,-0.13527983433729307,0.4018497059331184,-0.47739437841535803,0.3446949702446485,-0.19946224485124273,0.2682086441142484,-0.1378504793714528,0.07468791758168684
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,3.921476858857373,-2.1651627545054093,0.3586036082759761,-1.3294345110195624,-0.9198293276174911,-0.6820202212427827,1.507417914486226,0.25034285600139905,-0.9154010464511043,-0.5463483457766418,-0.4505641657789365,2.612315022588082,-0.5457216895663787
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,-0.1625195808240153,0.4653640294060343,-2.358052866175921,-0.19715292034675483,0.21700489137556003,-0.503245725727394,-0.5909515758829784,0.25017866470340283,-0.734014134409794,-0.08222575501817223,0.7801391934819685,-0.3227132546876567,-0.2700094948363431
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,-0.8803147161803551,0.2546705779793468,1.2314520967529698,0.5999083947860896,-0.7693315182076622,-0.3225084604030202,0.35363254236650177,-0.3779465869504312,0.35765960706356775,-0.296606382863689,0.5031176287649511,-0.038435411418806374,-1.1716873513228956
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,-1.763054313490186,2.297197375313017,0.3020443003075622,-1.2332796838067808,-0.396021235837435,-1.1803297458115838,0.6871362474270679,-0.7659676887535544,0.32077441772584586,0.0822660860289918,0.11825880381931114,-0.14880412870302753,-0.1683938045447895
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,1.515093741511587,1.4745790013959685,0.2739305643541024,0.3235978735113655,0.2189986403961361,0.8094734005353793,-0.001498124838278284,0.9723809652569525,-0.5988447287419161,0.13273540619598645,0.4885937970190499,-0.19496188402549236,-0.048941617538009984
0,1,1,0,0,0,False,False,True,False,False,True,False,False,False,2.7656769006468123,-1.0772892896354331,-0.3585630284998555,-0.9351294279393791,-0.35215729234906173,0.7945010237703889,-0.6253437641377558,0.42323492935484147,0.39614327985345277,-0.11706884543736863,0.34875171061970744,-1.0059640927137719,1.1340773516708291
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,-2.779106630254322,0.1608388280284144,-0.2803712355018776,-0.9604775181723183,-0.09124493237313794,-0.5580867805787435,-0.2046695305383923,0.07159322678329537,0.169805354737887,-0.10862619328029985,-0.48642361713773224,0.32853242350308776,0.6683163133895855
0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,-0.32731869377996237,2.2124150279665797,-0.6699077098101757,1.5742230288930978,-1.0293101827074347,0.14264316639052266,0.22588016969941874,-0.24227186910832052,-1.1670121028250906,0.3568535527246723,0.11697771711149045,-0.17371153368146647,-0.39899720608535394
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,-1.5065158679284467,-0.7203740553387689,1.0641074496081475,0.94571614127235,-0.6456413661155893,0.1419957308347448,-0.4759086940162415,-0.26293241368299175,0.2453745958636734,-0.37900966882391585,0.20331910784396473,0.4007047795120993,-0.5766051266686257
0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,0.3767313251534205,1.5148216272608035,-0.598173059395353,-0.6131425511843089,-0.39351707637110733,1.1557764627269282,-0.6295824395981948,0.7497071489050555,-0.4621762120365823,-0.18932862836602574,0.5312559434290722,-0.12729408513414806,-0.25101553341675437
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,-2.526268711684839,-0.6984963630981379,1.1220992256300364,0.377801372907423,-0.3299848772828805,0.25779611821090065,-0.22727858769152134,-0.3999464508026007,0.019366684358248724,-0.07526414004977816,0.23985876223821,-0.07317743727885774,-0.19902474889555208
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,2.27724087373595,0.2555478610932726,1.9213468824270838,-0.9193196489322626,0.6232781063237369,-1.511721073860279,-0.8928344148629801,-0.7389136739863864,-0.7644029672464612,-0.142346272124917,-2.4405505509305634,1.148567180920691,-1.2680352218866797
0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,-2.333095862625666,-2.074790448498402,-0.3243517366385222,-0.5584435207965135,-0.6166764086053804,-0.07231670460190207,0.12371749156009038,0.7756216482008643,0.1524381731564197,0.042321960411166926,0.3848954662189325,-0.21770856550942005,0.017589366584322377
0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,2.8564002278511453,-2.0817447344624,0.6583877130810766,-0.27386392536427523,-1.6947978415406908,0.7492250665282042,-0.5477660600991022,0.6647374135596322,-0.5156796762699396,0.5447794350464451,-0.4782008534479775,0.08915927578556797,-0.004728915481102881
0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,-2.390274198548306,-0.5374195018781686,1.4403709050203495,1.8293226417524346,-0.00596519776687979,-0.3154113270613575,0.04581349920271851,-0.933500056638961,-0.3934498102894666,-0.03333272274218587,-0.013615000008804312,-0.0181910402581661,-0.24690758635816887
0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,-2.0787632473358184,0.40261082285886013,-1.2039321343730138,1.289473010584474,-0.13455174952001567,-0.62995166153096,-0.42500393447143475,-0.019275950764374584,0.4921294491413817,-0.3531889741736304,-0.025637486509830474,0.08611888693659091,0.219057859750534
