Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp5,AcceptedCmp1,Marital_Status_Married,Marital_Status_Together
-0.9258525149672402,-0.3110231414879889,-0.8862778696008178,-0.6352553776088034,-0.7053197294523963,-0.8172805104954154,-1.104846724562627,-0.9202274257118692,-1.1571248370393203,1.0775650223385134,0,0,0,False,True
0.899370484836164,1.269634047114841,-0.8297138697354636,-0.6603408257506054,-0.7097826749944353,-0.8172805104954154,-0.7519259883030498,-0.9202274257118692,-0.8490167080683749,-0.142011727154507,0,0,0,False,True
0.899370484836164,1.3039961599105547,0.4236252851758068,0.6691879257649016,0.2095841066655966,2.054118574844257,0.6597569567352587,0.4904206041218945,2.2320645816410787,-0.5485373103188472,0,0,0,False,False
-0.9258525149672402,-0.6890063822408394,-0.8773467117273408,-0.5599990331833973,-0.6517643829479284,-0.5301406019614482,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,-0.142011727154507,0,0,0,True,False
0.899370484836164,-0.3453852542837025,-0.344454291943214,-0.5349135850415953,-0.4509318335561739,-0.5684259230993104,-0.0460845157838955,-0.2149034107949874,0.075307678844461,-0.142011727154507,0,0,0,False,True
0.899370484836164,-1.3418865253593997,-0.4694905021718917,-0.6352553776088034,-0.5937460909014216,-0.8172805104954154,-0.0460845157838955,-0.5675654182534284,-0.5409085790974296,0.264513856009833,0,0,0,True,False
0.899370484836164,-1.5824213149293955,2.37061770159379,-0.6603408257506054,-0.5401907443969537,-0.1855727117206874,-0.3990052520434726,0.4904206041218945,1.3077401947282423,1.0775650223385134,0,0,0,True,False
0.899370484836164,-1.6167834277251092,-0.752310501498663,-0.5599990331833973,-0.6160608186116165,-0.3387139962721366,-0.3990052520434726,-0.5675654182534284,-1.1571248370393203,1.4840906055028535,0,0,0,False,False
0.899370484836164,-1.0669896229936902,-0.1241523977307816,-0.0833755184891589,-0.4152282692198619,0.1207098573822108,0.6597569567352587,0.1377585966634535,-0.2328004501264842,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,0.822926580770563,-0.7969662908660479,-0.5850844813251993,-0.6517643829479284,-0.4535699596857235,-0.7519259883030498,-0.9202274257118692,-0.8490167080683749,1.4840906055028535,1,0,0,True,False
0.899370484836164,1.269634047114841,0.959494757584426,-0.4847426887579912,-0.2991916851268482,-0.7024245470818284,0.6597569567352587,0.1377585966634535,1.9239564526701327,-0.5485373103188472,0,0,0,False,True
0.899370484836164,1.1665477087277,0.506982758661592,-0.133546414772763,0.044455121610154,0.2355658207957977,1.7185191655139902,-0.2149034107949874,0.9996320657572972,0.264513856009833,0,0,0,False,True
0.899370484836164,0.479305452813426,-0.7969662908660479,-0.6603408257506054,-0.7320974027046302,-0.7981378499264842,-1.104846724562627,-0.9202274257118692,-0.5409085790974296,-0.142011727154507,0,0,0,False,False
0.899370484836164,-1.6511455405208229,0.2241627593348208,-0.6603408257506054,0.1024734136566608,2.4561144467918106,0.3068362204756816,0.8430826115803354,1.9239564526701327,-0.9550628934831874,0,0,0,True,False
0.899370484836164,0.6167539039962808,-0.8743696591028485,-0.4847426887579912,-0.6830050017422014,-0.4535699596857235,-1.104846724562627,-0.5675654182534284,-1.1571248370393203,0.264513856009833,0,0,0,False,False
0.899370484836164,-0.9639032846065492,0.9446094944619644,-0.2589736554817731,-0.0046372793522748,0.7332749955880076,0.3068362204756816,0.8430826115803354,1.9239564526701327,-0.142011727154507,0,0,0,False,True
-0.9258525149672402,0.376219114426285,-0.1122441872328123,2.801451017818073,1.7269855909588532,0.924701601277319,-0.0460845157838955,0.4904206041218945,0.9996320657572972,-1.7681140598118676,0,0,0,False,False
0.899370484836164,-1.548059202133682,0.2330939172082977,0.0420517222198511,0.2185099977496746,-0.4344272991167924,0.6597569567352587,0.8430826115803354,0.9996320657572972,-0.9550628934831874,0,0,0,False,False
-0.9258525149672402,-0.6890063822408394,0.2837038118246673,0.3430770999214753,0.8968777201396011,-0.2621433539964121,1.0126776929948358,0.4904206041218945,-0.5409085790974296,-0.5485373103188472,0,0,0,False,True
-0.9258525149672402,0.9947371447491314,-0.8743696591028485,-0.6352553776088034,-0.7187085660785133,-0.8172805104954154,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,-0.142011727154507,0,0,0,False,False
-0.9258525149672402,0.8572886935662767,-0.8922319748498024,-0.5098281368997932,-0.7187085660785133,-0.7215672076507597,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,0.3074948888348576,-0.2938443973268443,0.1925644110706632,0.1694175967872457,2.4752571073607417,-0.7519259883030498,2.253730641414099,-0.5409085790974296,-1.7681140598118676,0,0,0,False,False
0.899370484836164,-0.0017641263265656,0.7213305476250397,-0.4847426887579912,-0.2322475019962633,0.656704353312283,1.0126776929948358,-0.2149034107949874,1.6158483236991878,-0.142011727154507,0,0,0,False,True
-0.9258525149672402,-0.1048504647137067,-0.734448185751709,-0.4094863443325852,-0.3304323039211211,-0.3578566568410678,-0.3990052520434726,-0.2149034107949874,-0.5409085790974296,-0.142011727154507,0,0,0,False,True
-0.9258525149672402,-1.0669896229936902,-0.1062900819838276,2.8516219141016768,1.932281085892647,1.5946947211899092,1.0126776929948358,0.8430826115803354,0.3834158078154064,0.264513856009833,0,0,0,False,False
0.899370484836164,1.0634613703405589,1.32269517777249,-0.4094863443325852,-0.0224890615204308,-0.0324314271692383,-0.0460845157838955,-0.2149034107949874,0.9996320657572972,1.0775650223385134,0,0,0,False,False
0.899370484836164,-1.548059202133682,-0.8743696591028485,-0.6603408257506054,-0.7142456205364743,-0.7789951893575531,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,-0.142011727154507,0,0,0,False,True
-0.9258525149672402,1.6476172878676916,-0.8862778696008178,-0.5599990331833973,-0.6963938383683184,-0.7024245470818284,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134,0,0,0,True,False
-0.9258525149672402,-1.307524412563686,-0.8833008169763255,-0.4094863443325852,-0.6473014374058894,-0.0324314271692383,-0.7519259883030498,-0.5675654182534284,-0.8490167080683749,0.264513856009833,0,0,0,False,False
-0.9258525149672402,-0.4484715926708436,0.5516385480289769,-0.133546414772763,0.3211577452165713,-0.3004286751342743,1.365598429254413,1.5484066264972174,1.6158483236991878,0.264513856009833,0,0,0,False,True
-0.9258525149672402,1.0290992575448452,1.802000650315755,0.4183334443468814,2.5392416796099493,-0.4344272991167924,1.0126776929948358,1.5484066264972174,0.9996320657572972,-1.3615884766475277,0,1,1,False,True
-0.9258525149672402,0.8916508063619903,0.6826288635066394,2.5004256401164486,1.445820021810397,1.575552060620978,0.3068362204756816,0.8430826115803354,1.6158483236991878,-1.7681140598118676,0,1,0,False,False
-0.9258525149672402,-0.3797473670794162,0.7540781264944553,0.6942733739067036,3.0301656892342383,0.3695644447783158,1.0126776929948358,1.5484066264972174,1.3077401947282423,-0.9550628934831874,1,0,1,True,False
-0.9258525149672402,-1.0669896229936902,0.4504187587962378,4.206236113758986,-0.2679510663325753,-0.0132887666003071,0.3068362204756816,0.4904206041218945,-0.5409085790974296,-1.3615884766475277,0,0,0,True,False
-0.9258525149672402,1.5445309494805506,-0.0318637663715194,2.5255110882582508,2.0929471254060505,2.322115822809293,-0.3990052520434726,1.5484066264972174,0.9996320657572972,-1.7681140598118676,0,0,0,False,False
2.724593484639568,1.4758067238891233,-0.6600218701394008,-0.5599990331833973,-0.5937460909014216,4.734091054494617,6.659409473148069,-0.5675654182534284,-1.4652329660102656,-2.174639642976208,0,0,0,False,False
0.899370484836164,-0.3110231414879889,-0.5736873440291232,-0.5349135850415953,-0.1295997545293666,-0.2812860145653432,0.6597569567352587,-0.5675654182534284,-0.2328004501264842,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,1.4070824982976955,1.6710103348380925,2.701109225250865,2.686518882497236,2.4561144467918106,-0.0460845157838955,2.60639264887254,-0.2328004501264842,-0.9550628934831874,0,0,0,True,False
-0.9258525149672402,-0.7920927206279805,-0.8981860800987871,-0.6352553776088034,-0.7231715116205523,-0.644996565375035,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134,0,0,0,False,False
0.899370484836164,-0.6890063822408394,0.2271398119593131,-0.5098281368997932,-0.0403408436885868,0.905558940708388,1.7185191655139902,0.1377585966634535,0.3834158078154064,0.6710394391741732,0,0,0,True,False
0.899370484836164,-0.2766610286922751,1.2750623357806128,0.8447860627575157,0.8343964825510553,0.5609910504676273,2.071439901773567,0.1377585966634535,-0.2328004501264842,0.6710394391741732,0,0,0,False,False
0.899370484836164,1.7163415134591191,0.2063004435878668,-0.208802759198169,-0.1786921554917954,0.656704353312283,0.3068362204756816,-0.2149034107949874,1.6158483236991878,-0.5485373103188472,0,0,0,False,False
-0.9258525149672402,1.0290992575448452,0.8761372840986408,3.503843565788529,1.9233551948085688,3.930099310599509,0.3068362204756816,1.1957446190387764,-0.5409085790974296,-0.9550628934831874,0,0,0,True,False
-0.9258525149672402,0.7542023551791356,-0.7999433434905402,-0.5599990331833973,-0.4464688880141348,-0.4535699596857235,-0.7519259883030498,-0.5675654182534284,-0.5409085790974296,0.6710394391741732,0,0,0,True,False
0.899370484836164,-1.5824213149293955,0.3521760221879909,1.246153233026348,1.6511155167441904,1.1161282069666305,1.365598429254413,1.1957446190387764,-0.2328004501264842,-0.5485373103188472,0,0,0,True,False
-0.9258525149672402,1.6819794006634052,-0.6838382911353394,0.0420517222198511,0.2274358888337526,1.3649827943627355,0.6597569567352587,-0.5675654182534284,0.075307678844461,1.0775650223385134,0,0,0,False,True
-0.9258525149672402,-1.5824213149293955,0.1259200227265739,0.6691879257649016,1.6154119524078785,1.0204149041219748,1.365598429254413,0.1377585966634535,-0.2328004501264842,-0.5485373103188472,1,0,0,False,True
0.899370484836164,1.613255175071978,0.1288970753510663,-0.233888207339971,-0.5268019077708367,-0.5875685836682416,1.365598429254413,-0.5675654182534284,0.075307678844461,0.264513856009833,0,0,0,True,False
-0.9258525149672402,-0.1048504647137067,-0.8475761854824175,-0.6603408257506054,-0.7231715116205523,-0.8172805104954154,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,0.6710394391741732,0,0,0,False,True
-0.9258525149672402,1.269634047114841,-0.8922319748498024,-0.6352553776088034,-0.7053197294523963,-0.4918552808235858,-0.7519259883030498,-0.5675654182534284,-0.8490167080683749,-0.9550628934831874,0,0,0,True,False
-0.9258525149672402,-0.4484715926708436,-0.8892549222253101,-0.6101699294670013,-0.7187085660785133,-0.8364231710643465,-1.104846724562627,-0.9202274257118692,-1.1571248370393203,0.264513856009833,0,0,0,False,False
-0.9258525149672402,-1.410610750950827,0.8463667578537175,0.6190170294812976,3.2667018029623045,0.8098456378637322,-0.3990052520434726,1.1957446190387764,0.3834158078154064,-1.3615884766475277,0,0,0,True,False
0.899370484836164,0.1013222120605754,-0.4754446074208764,-0.2840591036235751,-0.4732465612663688,-0.7407098682196908,-0.7519259883030498,-0.5675654182534284,0.6915239367863518,-1.3615884766475277,0,0,0,True,False
-0.9258525149672402,0.479305452813426,-0.534985659910723,-0.233888207339971,0.022140393899959,-0.2621433539964121,0.6597569567352587,-0.2149034107949874,-0.2328004501264842,0.264513856009833,0,0,0,False,True
0.899370484836164,-1.3762486381551131,-0.3742248181881372,-0.6101699294670013,-0.4241541603039399,-0.4535699596857235,0.3068362204756816,-0.2149034107949874,-0.5409085790974296,1.0775650223385134,0,0,0,False,True
0.899370484836164,0.3418570016305713,0.2033233909633745,-0.233888207339971,0.3211577452165713,1.1926988492423551,1.0126776929948358,0.8430826115803354,1.6158483236991878,-0.142011727154507,0,0,0,False,False
-0.9258525149672402,-0.7920927206279805,2.302145491230466,1.045469647891932,-0.2813399029586922,0.4652777476229715,-0.3990052520434726,0.4904206041218945,0.6915239367863518,-1.7681140598118676,0,1,0,True,False
0.899370484836164,-0.9982653974022628,-0.8445991328579252,-0.6603408257506054,-0.7008567839103573,-0.7981378499264842,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134,0,0,0,True,False
0.899370484836164,1.6819794006634052,0.4653040219186994,-0.6603408257506054,-0.6339126007797725,-0.7598525287886219,-0.0460845157838955,0.8430826115803354,0.3834158078154064,0.264513856009833,0,0,0,False,False
-0.9258525149672402,0.8916508063619903,-0.6064349228985388,-0.3342299999071791,-0.4464688880141348,-0.7598525287886219,-0.0460845157838955,-0.5675654182534284,-0.2328004501264842,0.6710394391741732,0,0,0,False,True
0.899370484836164,-0.3797473670794162,0.6230878110167929,-0.6603408257506054,-0.370598813799472,-0.0515740877381694,0.6597569567352587,-0.2149034107949874,1.3077401947282423,-0.5485373103188472,0,0,0,False,False
-0.9258525149672402,0.2731327760391439,-0.8088745013640172,-0.5850844813251993,-0.6026719819854995,-0.7598525287886219,-0.3990052520434726,-0.9202274257118692,-0.5409085790974296,1.0775650223385134,0,0,0,False,True
0.899370484836164,-1.1013517357894038,-0.100335976734843,2.5756819845418546,1.468134749520592,-0.2812860145653432,1.7185191655139902,0.1377585966634535,-0.5409085790974296,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,-0.5515579310579847,-0.8654385012293715,-0.6603408257506054,-0.7365603482466693,-0.7215672076507597,-1.457767460822204,-0.5675654182534284,-1.1571248370393203,-0.9550628934831874,0,0,0,False,False
-0.9258525149672402,-0.2422989158965614,0.8672061262251638,0.6190170294812976,2.0750953432378942,-0.2238580328585497,-0.0460845157838955,1.1957446190387764,0.6915239367863518,-1.3615884766475277,0,0,0,False,False
-0.9258525149672402,1.613255175071978,-0.8654385012293715,-0.0833755184891589,-0.5714313631912266,-0.7024245470818284,-0.3990052520434726,-0.5675654182534284,-0.8490167080683749,1.4840906055028535,0,0,0,False,True
0.899370484836164,1.372720385501982,-0.7493334488741706,-0.5599990331833973,-0.6339126007797725,-0.8172805104954154,-0.7519259883030498,-0.9202274257118692,-0.5409085790974296,0.264513856009833,0,0,0,False,True
0.899370484836164,0.7198402423834219,-0.2343033448369978,-0.6603408257506054,-0.6071349275275385,-0.644996565375035,0.3068362204756816,-0.5675654182534284,-0.2328004501264842,1.0775650223385134,0,0,0,True,False
-0.9258525149672402,-1.6511455405208229,1.2095671780417816,0.4685043406304854,-0.2277845564542243,0.0249965545375551,1.365598429254413,-0.2149034107949874,-0.2328004501264842,-0.142011727154507,0,0,1,False,False
-0.9258525149672402,0.7542023551791356,1.97466970253631,3.554014462072133,2.258076110461493,1.575552060620978,1.0126776929948358,0.8430826115803354,1.3077401947282423,-0.5485373103188472,0,0,1,False,True
0.899370484836164,0.7885644679748494,1.141094967678458,-0.233888207339971,-0.1072850268191716,-0.1664300511517563,0.6597569567352587,0.4904206041218945,2.2320645816410787,0.264513856009833,0,0,0,True,False
2.724593484639568,1.6476172878676916,2.9064871740024087,-0.2840591036235751,0.5398420767764819,-0.5492832625303793,-0.3990052520434726,0.4904206041218945,0.3834158078154064,-0.142011727154507,0,1,0,True,False
-0.9258525149672402,-0.517195818262271,-0.8326909223599559,-0.6603408257506054,-0.7053197294523963,-0.4918552808235858,-1.104846724562627,-0.5675654182534284,-0.8490167080683749,-1.3615884766475277,0,0,0,False,False
0.899370484836164,-1.3762486381551131,-0.7076547121312781,-0.6603408257506054,-0.5357277988549147,-0.4535699596857235,-0.3990052520434726,-0.5675654182534284,-0.8490167080683749,1.0775650223385134,0,0,0,True,False
-0.9258525149672402,-1.3418865253593997,-0.8326909223599559,-0.6352553776088034,-0.6830050017422014,-0.4918552808235858,-1.104846724562627,-0.5675654182534284,-1.1571248370393203,0.6710394391741732,1,0,0,True,False
0.899370484836164,-0.8951790590151216,0.1467593910980202,-0.6603408257506054,-0.6205237641536555,-0.5492832625303793,0.6597569567352587,-0.5675654182534284,0.3834158078154064,0.264513856009833,0,0,0,True,False
-0.9258525149672402,1.1665477087277,0.0127920229958654,-0.0081191740637529,0.8656371013453281,-0.0707167483071005,0.6597569567352587,2.253730641414099,-0.2328004501264842,-0.9550628934831874,0,0,1,True,False
-0.9258525149672402,-0.4828337054665573,-0.8297138697354636,-0.6603408257506054,-0.7053197294523963,-0.8172805104954154,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,0.264513856009833,0,0,0,False,False
-0.9258525149672402,-0.9982653974022628,-0.8952090274742948,-0.6352553776088034,-0.7365603482466693,-0.8172805104954154,-1.457767460822204,-0.9202274257118692,-1.773341094981211,3.5167185213245538,0,0,0,False,False
0.899370484836164,-1.548059202133682,0.8969766524700871,-0.6603408257506054,-0.2947287395848092,-0.3004286751342743,2.071439901773567,-0.2149034107949874,0.6915239367863518,1.0775650223385134,0,0,0,True,False
-0.9258525149672402,0.1356843248562891,-0.8058974487395248,-0.6101699294670013,6.430930192267948,-0.4152846385478612,-1.457767460822204,-0.9202274257118692,-1.4652329660102656,-2.174639642976208,0,0,0,False,True
0.899370484836164,-0.3453852542837025,0.0306543387428194,-0.2840591036235751,-0.5312648533128757,2.838967658170433,1.0126776929948358,0.4904206041218945,-0.8490167080683749,0.264513856009833,0,0,0,True,False
-0.9258525149672402,-1.307524412563686,-0.534985659910723,2.6760237771090627,-0.1072850268191716,0.8481309590015945,0.6597569567352587,-0.2149034107949874,0.6915239367863518,0.264513856009833,0,0,0,False,False
-0.9258525149672402,1.269634047114841,-0.8713926064783561,-0.4847426887579912,-0.6294496552377334,-0.7024245470818284,-0.3990052520434726,-0.9202274257118692,-0.8490167080683749,0.6710394391741732,0,0,0,True,False
0.899370484836164,0.7885644679748494,0.4831663376656533,1.1207259923173378,0.3747130917210392,0.3504217842093846,1.7185191655139902,-0.2149034107949874,1.9239564526701327,0.264513856009833,0,0,0,True,False
-0.9258525149672402,-1.2731622997679723,-0.8862778696008178,-0.4847426887579912,-0.6339126007797725,-0.4535699596857235,-0.3990052520434726,-0.9202274257118692,-0.5409085790974296,0.264513856009833,0,0,0,False,False
-0.9258525149672402,0.1356843248562891,2.6504606482960686,0.1674789629288612,0.513064403524248,-0.2047153722896186,1.0126776929948358,0.8430826115803354,2.2320645816410787,-0.9550628934831874,0,1,0,False,False
-0.9258525149672402,0.8916508063619903,-0.8565073433558945,-0.5098281368997932,-0.6517643829479284,-0.4535699596857235,-0.3990052520434726,-0.5675654182534284,-1.1571248370393203,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,1.269634047114841,-0.8803237643518331,-0.4847426887579912,-0.6785420562001624,-0.5492832625303793,-0.7519259883030498,-0.5675654182534284,-0.8490167080683749,0.6710394391741732,0,0,0,False,False
0.899370484836164,0.7885644679748494,-0.7701728172456169,-0.5349135850415953,-0.6562273284899675,-0.4727126202546547,-0.7519259883030498,-0.9202274257118692,-0.5409085790974296,-0.142011727154507,0,0,0,False,False
0.899370484836164,-0.2079368031008477,-0.6034578702740465,-0.6101699294670013,-0.6696161651160843,-0.2430006934274809,-0.3990052520434726,-0.2149034107949874,-1.1571248370393203,1.4840906055028535,0,0,0,False,False
-0.9258525149672402,0.7542023551791356,-0.7999433434905402,-0.5599990331833973,-0.4464688880141348,-0.4535699596857235,-0.7519259883030498,-0.5675654182534284,-0.5409085790974296,0.6710394391741732,0,0,0,True,False
0.899370484836164,-0.2079368031008477,-0.055680187367458,-0.5850844813251993,-0.366135868257433,-0.3961419779789301,-0.0460845157838955,-0.2149034107949874,0.6915239367863518,-0.5485373103188472,0,0,0,True,False
-0.9258525149672402,-1.2731622997679723,-0.8981860800987871,-0.6101699294670013,-0.7187085660785133,-0.7789951893575531,-1.104846724562627,-0.9202274257118692,-1.1571248370393203,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,1.613255175071978,-0.8594843959803868,0.2427353073542672,-0.6919308928262793,-0.1664300511517563,-1.104846724562627,-0.5675654182534284,-0.5409085790974296,-1.3615884766475277,0,0,0,True,False
-0.9258525149672402,0.2731327760391439,-0.7910121856170632,-0.3593154480489811,-0.6383755463218115,0.1589951785200731,-0.7519259883030498,-0.5675654182534284,-0.8490167080683749,0.6710394391741732,0,0,0,True,False
-0.9258525149672402,1.7163415134591191,-0.0884277662368736,1.497007714444368,0.1872693789554017,-0.0132887666003071,-0.7519259883030498,0.1377585966634535,-0.2328004501264842,-1.7681140598118676,0,0,0,False,False
-0.9258525149672402,1.0978234831362723,0.8463667578537175,0.6190170294812976,3.4184419513916304,0.8098456378637322,0.3068362204756816,1.1957446190387764,-0.2328004501264842,-0.9550628934831874,0,0,0,False,False
0.899370484836164,-1.5824213149293955,0.0574478123632504,-0.5850844813251993,-0.5178760166867588,-0.0324314271692383,1.0126776929948358,-0.5675654182534284,0.075307678844461,1.0775650223385134,0,0,0,False,False
0.899370484836164,0.4105812272219987,0.8106421263598096,1.346495025593556,1.1691173982039795,0.6949896744501453,1.365598429254413,0.4904206041218945,0.6915239367863518,-0.142011727154507,0,0,0,True,False
-0.9258525149672402,-1.0669896229936902,-0.8356679749844482,-0.6352553776088034,-0.6919308928262793,-0.7789951893575531,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134,0,0,0,True,False
0.899370484836164,1.4414446110934094,-0.8356679749844482,-0.6352553776088034,-0.6830050017422014,-0.7598525287886219,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,0.6710394391741732,0,0,0,True,False
0.899370484836164,1.3383582727062684,0.1884381278409128,2.450254743832845,-0.0448037892306258,0.1972804996579354,0.3068362204756816,0.8430826115803354,1.6158483236991878,-1.3615884766475277,0,0,0,True,False
-0.9258525149672402,0.6167539039962808,-0.6987235542578011,-0.6603408257506054,0.2676023987121035,0.4652777476229715,2.071439901773567,-0.2149034107949874,-0.5409085790974296,1.4840906055028535,0,0,0,False,False
-0.9258525149672402,0.5136675656091397,-0.8356679749844482,-0.6603408257506054,-0.7142456205364743,-0.7215672076507597,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,0.6710394391741732,0,0,0,False,False
0.899370484836164,0.0669600992648617,1.3375804408949516,2.4000838475492405,1.383338784221851,-0.1855727117206874,2.071439901773567,-0.2149034107949874,1.6158483236991878,1.0775650223385134,0,0,0,False,False
-0.9258525149672402,0.5823917912005672,0.2122545488368515,0.9451278553247238,-0.2233216109121854,0.3887071053472469,0.6597569567352587,-0.2149034107949874,1.6158483236991878,-0.142011727154507,0,0,0,True,False
0.899370484836164,1.6819794006634052,0.6111796005188235,-0.3844008961907831,-0.4777095068084078,-0.2812860145653432,2.424360638033144,-0.5675654182534284,0.075307678844461,1.4840906055028535,0,0,0,True,False
0.899370484836164,1.6819794006634052,0.524845074408546,0.0420517222198511,-0.1340627000714055,-0.1664300511517563,2.071439901773567,0.1377585966634535,0.3834158078154064,0.264513856009833,0,0,0,True,False
