AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Lain-Lain,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Response,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,-2.828316024202277,-1.4708550319708842,0.43450858034011,-0.22453662328801544,0.2630671287721769,0.07248018137714611,0.03300062479398927,-0.4798677047560233,-0.10383292429293499,-0.08171985011014488,-0.07598754891914439,0.16655260353928344,-0.30073287133897925
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,-2.285664679783307,0.3471098372029872,-1.5206602136145275,1.15546004036426,-0.7525119713463031,-0.08849317257887807,-0.06997960016422843,-0.09732559552917291,-0.026568827342850744,0.5211018411413756,-0.3203015147295733,0.19192126274988364,0.18239989509350849
0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,3.2068860842443727,0.3911938782059246,0.2013229694411914,1.2685643285570098,-0.15941699723299801,1.6409887102769467,-0.553604317200715,1.446077899003191,-0.019243559517476007,0.5772810663394482,0.5273680385986216,0.3272648856398076,-0.8516232793317701
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-2.2346660619076637,-1.6961404771309554,0.13581065554869226,-0.6441905710950034,0.05873662352603665,-0.04714866173135468,0.1733833819487129,0.1926128948068937,-0.017865775128936646,0.5432695762562333,-0.039519781186216574,-0.016695899550896082,0.012696959672766503
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,-0.5126089064839651,0.4349197716680047,-0.7879764177718731,-0.519559054698244,0.2763319345384815,0.15105088887922943,-0.521689748530823,0.710640300136125,0.30113331192433124,-0.5566453716222065,0.2536563545702904,0.0923094515561296,0.14144602060927233
0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,0,-1.2443037577689875,0.8697042740446775,-1.9948426673146855,-1.6736051892400534,0.02423004538338948,0.46339252236260725,-0.05292870809850939,-0.6410911262712264,0.15264923487994483,-0.4738970850732333,-0.04892609128844267,-0.051940123140047,0.18215086199871466
0,1,0,0,0,0,False,False,True,False,False,True,False,False,False,0,-0.3868086090803639,4.341283599428863,1.230412260448563,-1.2788945351164567,-0.45711631644332507,-2.79163142779073,0.5447837485632677,-0.6818515039049255,-0.8350639408724988,0.7616123015753321,0.8158650219587296,-0.6578667459356105,-1.662239888646309
0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,-2.4506204819761095,0.8553345313476984,0.29772043468485604,-1.4629295692999473,-0.807490413915491,0.09219659617109612,0.3484667477439514,-0.5881755647005075,0.13455426835397438,-0.3308798559345502,-0.4180169566578907,0.5252764343027019,-0.3098655634531854
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-0.2901818454093175,0.7869999235786049,0.24700498287223432,-1.1058801540777758,0.577830386761728,0.7020132176657031,-0.1527697334563083,0.4494688391988879,0.42153918247325434,-0.9163495009303116,-0.4762734883083769,0.039412328259593545,0.04300360591884889
1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-2.561787690628379,-0.7646785991848102,0.5725341247398246,0.9276919791149957,0.21335393869277025,0.24391521974401303,0.12596028411429797,-0.8230906090586184,-0.31224937557235055,-0.013181322018628996,0.1893333127287748,-0.06384573432896626,-0.3223255138278231
0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,0.888102397394821,1.4111865627391977,-1.3322133399780836,0.9175616421375742,1.3448978539759484,-0.2877370534615442,-1.2302435467516726,0.5926668694843015,-0.3068225410773298,0.589197726470109,0.3372554921915125,-0.1957424321686236,-0.10892826463385118
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,0.8841350732007043,2.1823557949553787,-0.6829777421069637,0.937991780305875,0.7096759003857245,0.6647303662891474,-0.4810470183362923,-0.36978822086610397,-0.1114515162017149,0.1673951518372266,0.09236166383356349,-0.34563990075259576,0.5457548257059801
0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,-1.8185027454520957,-0.020006826033128484,-1.3691321430340908,0.2532773544371277,0.12113613305985191,0.12425867178682727,-0.3093498570650457,0.9809557073117716,0.029124767310784276,-0.8540030407840582,0.2394422531607597,-0.20062257780573925,-0.08084613575351378
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,3.3337742859048274,0.5790511224870758,0.337544497038327,-1.5106244049465691,-1.042645791496766,1.468793638608155,-0.17910251798960386,1.3382653566401321,2.119844561679939,1.0750560332584287,1.205111042118271,0.14044268342058613,-1.8190658010197047
0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,0,-1.7747505520659212,-0.16651419876383491,-1.5923250740140737,0.40728225605455026,-0.058313951544334136,0.5593843756467669,0.19879949805036673,0.42657092202296376,0.14084577049795322,-1.1590052198143923,-0.1426862027533698,0.035476395487766293,-0.1882500598511527
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,1.345946394661833,2.3890614923273485,-0.19753745098668016,-1.0308117288162353,0.44659968289042434,-0.6495180364037736,0.3150938893140129,0.627648243230071,-0.21873676745791895,0.38425869347357944,0.4902125617039487,-0.8772549415333767,-0.803549671226117
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,3.965500523660686,-2.002401698970706,-0.137619408642687,0.2854927544972268,-1.5816687241596763,0.19890901902229818,0.23678464341960898,0.25402247704630176,-2.1176541194825087,-0.35215028662092646,0.6017546385975722,0.479457614802338,1.3013617831519377
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1.5386375120011337,0.5499336425969488,-0.5604654857736842,-1.7043026998698927,0.03342364416758797,-0.42897586871658566,-0.5666910342701649,0.7369547085208724,0.07140757246183307,-0.128236613126498,0.3232806388130733,0.5352581221430845,0.6068691159318931
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,2.412486050756396,-0.6574867380206213,-0.8196591868120802,-0.7699343667012316,-1.0081919611019112,0.5184783743152399,-0.5349661871146475,-2.1018684894268262,1.4484961715413136,-0.090124527493454,0.4176260041611753,0.07276556633975267,0.28952205963489186
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,0,-2.992617563592645,-1.8187820900362741,0.14901810851889358,1.1671197703723883,-0.4713822795078827,-0.6235638666051171,0.08375223489217488,-0.15309803262695856,-0.3043787378564606,1.7388007483618084,-0.45628727424129284,0.41021614956755714,-0.14208288503485572
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-2.664306466335385,-1.8424276921901253,0.4285298482459564,0.9397557450531536,0.37691238702713,-0.02361251666442528,-0.1268694243822336,0.21728973442255778,-0.27807705714032355,0.016719716250719732,-0.02072989947534976,0.06096244320803143,-0.41065204198358257
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,0,3.6760400307580317,-1.5757074937829227,-0.9155154241693134,0.447862215931255,-2.312517566714729,1.146455304807196,1.7425592575725921,-0.3294822086625385,1.9047196239430506,0.28122059263572013,1.237862369245693,0.16736856365155015,-0.92397061084152
0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,0,0.9644854494474818,2.260931443093847,0.21093928869762765,-0.08916470748625835,0.5770450717323002,0.09391717667347683,-0.2598930826785958,0.8050326814100662,-0.19766985212624996,0.3478424316709913,0.906872034019787,-0.3847129415090887,0.017593011739314917
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,-1.3962708383077609,-0.7439989398000162,0.46346661358708224,0.013989025669769587,-0.22305499692322994,-0.5174604229559999,0.3725550490018122,-0.17958524765501638,0.054137871522276886,0.5758413719006488,0.1960308619371088,-0.3407270187778861,0.4078346916236523
0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,1,2.667168929789206,-0.6693721671586885,0.9011521858346342,-1.020646652717135,-0.0969954311361569,0.7176300311306181,1.073541441204443,-0.6792228472100156,-1.3316420007634262,-0.7931020888761545,-1.532834859526655,-1.1120565596506533,0.6456758593111684
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,0.664031584825621,1.7760986859331704,-0.20841175303973503,0.9891380188980402,0.4151434952200049,-0.08966008293272991,-0.6261462138036002,-0.2739812738193117,-0.39176811760128916,-0.5338995575315194,0.8734025646834775,0.4173697067166799,-1.151616333936688
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,-1.9007251677284147,-0.12259058057574909,-2.0265383366451037,-1.8265398046211538,-0.4008431437763976,0.23039579472868482,0.13312510708298755,0.3255975982957611,0.08377940351790943,-0.7449995360706622,0.11794209525365539,-0.08000608105547163,-0.35871413103947347
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-2.6006514707610573,-1.2764147071770793,-0.05335631847844215,1.6670593885731717,0.2651944700301625,0.22161897637043085,-0.05338573562586897,-0.6244668726895961,-0.3623303928308224,0.09970650386818802,0.08918870619755918,-0.020426688291285786,-0.33718535859192056
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,-1.8298696997996144,-1.1623082385077093,0.707379487977285,-1.153957932522348,-0.3262476430312385,0.11452598253680768,0.5005487009415066,-0.13458400619302063,0.1140287751643879,0.42312794063035214,0.09169893462420116,-0.09927684513995746,-0.07265885293880141
0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,2.586122238862263,0.41156303692839935,-0.5503629225513053,-0.6043138372852234,0.46710280343273414,0.18304514830896051,-0.9273963923264109,-1.7844034243248532,0.9740395363931738,0.5794403437382348,0.7426443053499812,-0.5921418655334347,-0.4716816793228217
0,1,1,1,0,0,False,True,False,False,False,False,False,True,False,1,4.398558860032846,-1.285091417349088,0.2933049552007255,1.1289824722891946,0.6435602129394676,-0.9839812739245891,-1.7971821835778392,-0.5413251095383265,2.6255101632278492,0.36446766830992655,-0.7112226665718787,-0.44556720349656975,-0.9625398346795222
0,0,1,0,0,0,False,False,True,False,False,False,False,False,True,1,5.143789254169955,-0.8547176410067501,-1.0844735795263207,0.7613170453660826,-1.9559653749993076,0.8441980026568081,-0.0955432950967702,-0.9942934892239386,-0.6156340006492711,0.8967618331232066,0.3766544146911586,-0.6465253073705929,-0.35320143873845994
1,0,0,1,0,0,False,False,False,False,False,True,False,False,False,1,5.111187309233597,-1.0599223912080205,-0.06612231092731084,-0.3179553013909838,-1.0503380571300176,-0.5408030060417922,-0.5085243670735788,-1.436050485514184,0.9253493470061208,0.10378453782953298,1.0333071688732887,0.8820255154221325,0.17086198787832846
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,2.0633840292891072,-1.2369340193784857,-0.5164079723527589,-1.2855750929876417,-0.9228828527158756,0.6077963473858979,-0.10201115621081794,-0.5781383772335082,-1.904115376458333,-0.6018181607831,-2.2640569688191396,-1.6799929143238206,0.8264800797110913
0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,4.917230610622972,-1.9060786242576706,-0.08902576065466303,1.6610722730390912,-1.818699989573889,0.6084903049407204,0.7069060899644787,0.32110807230884786,-0.015926980257883135,0.11047350194044415,-0.18966199541940998,-0.7901242730296854,-0.5558022279240595
0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,1.9341290867676393,3.41202610094516,-0.11828157291860435,1.2922798500460406,1.0588873293345793,5.316441747152057,2.064305422070216,1.6690185483103792,2.3845856542064516,1.456268992747643,-2.1285778881590263,0.706402546176086,4.570365704526705
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-0.5590037668009759,1.2002509204861016,-1.04937249630966,-0.5092375674676728,-0.0809100076478496,0.7848928042224625,-0.25533658201325654,-0.6057359509839324,0.3756373725525733,-0.5957366788711896,0.23421933715625579,-0.02293439528868948,0.3525873459481527
0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,0,4.902575507696072,-1.9989615806645347,1.3976819823807856,1.7112242760320928,-0.02775872014170704,-0.3219102520880363,1.9712433387734334,0.502706961723948,-0.8796116320020129,-1.2595092884280992,-1.2741692576781334,0.8715014601611845,0.01495960360299542
0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,0,-2.5798205259679188,-1.4795426344854272,0.6358555611724234,-0.6836104362075867,0.15519053186828696,0.17576697984142595,-0.04592031695100313,-0.3575696449457969,-0.095695636415153,0.04969624708875615,0.12201067295158362,0.21764760199768723,-0.4611174774642085
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,0.5084278793230612,2.1616031033026593,1.5379955743930012,-0.3725030940255043,-0.7340620160817147,0.42541574476679517,-0.30999528647861324,-0.383934523707124,1.4184407926036087,0.9750500547852372,-0.14923514003563895,0.05002296526921292,-0.23813650252253338
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,0,1.6456643732523226,2.3411935901716907,0.800386140202396,-0.228384235078688,0.03052903042683564,0.17839597626969472,0.20129582119532782,-0.856198562821342,-0.3315896735175629,-0.9741452825274209,-0.4348677802138471,0.37288438975537497,0.9525917531494758
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,0,1.1452996354083746,0.621057859966414,-0.3738412231583862,1.5589205752908417,0.5845153290238729,0.7278576952153442,-0.7824515938557229,1.5106195989713633,-0.06279977261697095,0.30969808545054844,0.596261649418025,-0.02882050710147305,-0.3115825762922726
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,5.693489688117731,-1.7206041184911416,1.1085215127068213,1.371915929148747,-2.486025716749463,2.27045033794454,1.4267288212324973,-0.5688425993798252,0.3014152757796122,-0.4361601046073778,-1.048873549776343,-0.16460409660514802,-0.972965962039957
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-1.5375811534467707,-1.633789465171681,0.48607663849631955,0.7107179214007654,1.333985835336404,0.4509958478769423,-0.26004870009375775,0.6991691548242771,0.14816453801372087,-1.126301639991069,0.41447950522497173,-0.35766326776468294,-0.10847274243516929
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,3.604760850363088,-0.22546186355041672,1.3499429015684918,-1.2689831328538164,-1.3057770482107682,0.775773775311818,-0.8452556042643151,0.3717748832171837,2.47189558846897,-0.7921595671756295,-1.1682252948214606,0.2556546809579227,-0.4763904096709414
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,-0.04509730384807772,-0.03914447864724246,1.2021858301214152,1.754938213667976,0.8228765755162012,1.326279988271831,0.5391885492552013,0.024209902330209976,-0.027096107654480645,-0.6345230415735923,0.47330429656883327,-1.0749727822196873,0.16035045189669797
1,0,0,0,0,0,False,False,False,True,False,False,False,True,False,1,2.633908450857951,-0.2466688134193549,-0.5393262207737732,-1.6491280212872585,-0.8048151247989783,0.8941224726216734,0.6741167288718807,-1.8824247781264558,0.6814105200020529,0.19670684926703588,0.06731491448900821,-0.2265046960449473,0.7104543196828202
0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-0.3042316765942908,1.6688756179657271,-0.1842652164600457,1.4484507617793103,0.6476307250411807,0.3749793648526193,-0.9413192900200962,0.17609879290149524,0.07319579457974366,-0.5862495302057414,0.1763746375165431,-0.23472287541100317,0.9339031435773358
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,-2.645389680080034,-1.6049350485400973,0.4569760653497543,-0.03463372361105683,0.41714073488780623,-0.03511717513484631,-0.11854895213816674,-0.028141675725975222,-0.12987983549620816,0.14207418149160994,-0.005655598173355459,0.12007167282042032,-0.2114949528972185
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-1.8176743172916296,-1.362909722827763,0.28507119399690406,1.3568394260888241,-0.07978511975317017,-0.5217627918210237,0.20507090646825757,0.7535123395221168,0.1682713380201998,0.6449452144906607,0.34119814629705214,-0.2712134830968095,0.7297959906238155
0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,0,-2.5362478947601073,-1.3490054908054356,-0.4034269131523945,-0.45969800319862614,-0.13106878261469343,-0.05543272412935457,0.23650061003726797,-0.6381217064423399,-0.06115097767858748,0.4065623009578773,-0.04631433981926235,-0.07493423473831864,-0.024935784767050145
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,3.842013831064811,-2.129522962126348,0.4008140002150542,-1.298474029467691,-0.42527189572368446,-1.348721982419001,1.36509889574329,0.13860325976449045,-0.9172743428293987,-0.8124063113246532,1.1571554837503362,2.1926631240349246,1.003178887965435
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,-0.1712155015256603,0.44196363789556964,-2.395313036344413,-0.2778836165668546,-0.49169013198008105,-0.15476057322689504,-0.5648338572362599,0.702723134613461,-0.1556958972486086,0.3147858699301061,0.5421878490965298,-0.6037610099533298,0.040902632420726746
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,-0.8885031175185154,0.24831423462539962,1.2952003535208845,0.6759468979648717,-0.18313984011729306,-0.6634343607270232,0.2213165434355193,-0.5347716406952011,-0.1575578287575021,0.46128911685479773,0.47106639635368264,-0.43029960830017394,1.0462618752813118
0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,1,-1.7626681413868706,2.276215704202407,0.3504158311773981,-1.209393323287368,-1.0497033941455107,-0.7705337557548101,0.38146773899029557,-0.9355139604112075,0.14293072300095103,0.11932471951873158,0.021421956562328665,-0.19250877333789226,0.12642527075537283
0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1.5403080899789452,1.511672879158353,0.16758676479971155,0.2958672244163042,0.7603193748559235,0.30145912749481546,0.2653865148472276,1.0953285621988014,0.0676199959112388,0.16103405744997007,0.26790314749717337,-0.28405494259619296,0.03457391608951481
0,1,1,0,0,0,False,False,True,False,False,True,False,False,False,1,2.5316749131569134,-1.0943440343939739,-0.2465924734947842,-0.903705780748316,0.8220922461047417,-0.0004659860994096876,-0.41800301180174365,0.48505669885692754,0.17283983607894896,0.7649414843606723,-0.65394532254073,-0.5876070346030141,-1.3150925956403727
0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,-2.793500020503178,0.11044414795114439,-0.16599679711702875,-0.9359990404048236,-0.546278676832931,-0.08572662683118797,-0.1384177054058021,0.03963296320699867,-0.09876761756082203,-0.19631637479651812,-0.3381679460955024,0.5863615246390718,-0.5385214902657955
0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,0,-0.34533735707832625,2.2041718792178924,-0.713724381356367,1.5776104265735136,0.39226573921682817,-1.2164458786575263,-0.03552228114587416,0.1887623379846969,-0.06661858313311439,-0.7452290906069241,0.6795487754045756,-0.6563681999897013,-0.0874276328892291
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,-1.539670801045967,-0.7447545197011007,1.166797621866326,1.0294176797379673,0.21729952498713861,-0.27484782174529326,-0.497043645439873,-0.21427800417575912,-0.3068809680810277,0.2026389668526431,0.4695343118983053,0.09111927072784623,0.44263256088441266
0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,0,0.2549816149135392,1.490893947405684,-0.5479130523940049,-0.604867255280406,1.208992834932978,-0.11518497344955014,-0.3985351040657429,1.0624693575418642,-0.1676477351717324,0.37334571696291763,0.3026546786225179,-0.2763073433197064,0.17628083709949924
0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,-2.3804482961991207,-0.7002828074546257,1.1559456651240168,0.42613081198381403,0.30104304231290074,-0.15784327592158584,-0.3447209669208168,-0.3084922271144021,-0.07803279691605944,0.08704407345519982,0.2764497368561058,-0.2587997162790163,0.01751750375052444
0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,0,2.294537848505786,0.3149114912029149,1.8498737902837188,-0.9125326119841247,-1.6066142136350146,0.28235959778845504,-1.093641922151324,-0.3292796872415361,-0.7808624894215517,-2.295961499188889,-0.4871261532193326,1.083724296631897,1.6472650724512408
0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,-2.2497838911658716,-2.1094075861359527,-0.19793085940472172,-0.5172831976949206,0.040429661181898106,-0.5113368220074186,0.35957384292516276,0.7000969908434235,0.24844634036964436,0.5967285947174737,-0.18936153694027524,-0.04943748794386716,0.1818548421558299
0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,0,2.6579190592907365,-2.089123759005333,0.8298562007937235,-0.16172970695232705,1.0537986471477923,-1.3115301556856698,-0.39520740419688244,1.0560361385207666,0.41090788393854955,-0.4890809487150085,-0.3145554947153734,0.2464254474663373,0.1986706011478823
0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,-2.0673083345350562,-0.49205784949313336,1.3181473682510383,1.8365833370251639,-0.2954363445182591,-0.15780428910252073,-0.30752193077283463,-0.7511308147868558,-0.25590258931982807,-0.41583915087948964,0.36216328804262266,-0.2783914556012933,0.023914613482968413
